Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Poland,POL,Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Current education expenditure. total (% of total expenditure in public institutions),SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.6801986694336,90.3771286010742,92.9472732543945,93.2916793823242,94.1119384765625,94.0529022216797,93.42529296875,93.119743347168,90.5094833374023,91.9575576782227,92.1671676635742,92.4136123657227,90.6943969726563,91.1106872558594,92.2529525756836,,92.7250671386719,92.62841796875,94.7973480224609,93.4933624267578,,,
Poland,POL,Educational attainment. Doctoral or equivalent. population 25+. male (%) (cumulative),SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6492999792099,0.677680015563965,,0.600220024585724,,,,
Poland,POL,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Pupil-teacher ratio. upper secondary,SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01056,,14.74115,14.76133,,14.85734,,10.89688,10.73176,10.42117,10.08246,9.62744,9.3561,8.58714,8.34085,9.91525,9.89858,9.78107,9.63181,9.51267,,,
Poland,POL,Educational attainment. at least completed lower secondary. population 25+. female (%) (cumulative),SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,21.2000007629395,,,,,,,,34,,,,,,,,,,50.5185890197754,,,,,,,,,,,,,,,,,,,,75.5765991210938,76.8800201416016,77.8851623535156,78.7756805419922,79.4164428710938,80.3641815185547,81.0805816650391,,82.8530883789063,,,,
Poland,POL,Trained teachers in primary education (% of total teachers),SE.PRM.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Net intake rate in grade 1 (% of official school-age population),SE.PRM.NINT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Educational attainment. at least completed primary. population 25+ years. total (%) (cumulative),SE.PRM.CUAT.ZS,,,,,,,,,,,69.3000030517578,,,,,,,,84.5,,,,,,,,,,92.9114227294922,,,,,,,,,,,,,,96.9367065429688,,,,,,98.5795669555664,98.654182434082,98.4802627563477,98.5763931274414,98.7421875,98.8202209472656,98.8694686889648,,99.2010269165039,,,,
Poland,POL,School enrollment. secondary (gross). gender parity index (GPI),SE.ENR.SECO.FM.ZS,,,,,,,,,,,,,1.04322004318237,1.03716003894806,1.0304399728775,,,,,,,,,,,,,,,1.04502999782562,1.04373002052307,1.03649997711182,1.03398001194,1.00198996067047,1.00049996376038,1.00577998161316,1.00350999832153,0.999840021133423,1.00232994556427,0.994090020656586,0.985549986362457,0.979059994220734,0.972280025482178,0.961830019950867,1.01285994052887,0.993939995765686,0.986800014972687,0.989679992198944,0.994799971580505,0.996519982814789,0.994310021400452,0.993629992008209,0.990000009536743,0.964299976825714,0.961920022964478,0.963190019130707,0.966889977455139,0.967459976673126,0.971669971942902,,
Poland,POL,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2516792822625,39.7963762622407,42.1591756266793,43.2043775773104,43.2840025399896,42.3738939595433,42.3027285989046,40.1267876493634,,,41.54022253,,,,,
Poland,POL,Coverage of unemployment benefits and ALMP in poorest quintile (% of population),per_lm_alllm.cov_q1_tot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5649545955148,42.2787543076911,31.7821721717447,24.7792396471387,27.5068592513898,5.86095413773973,4.05342909625237,4.33946360791286,,,2.780512921,,,,,
Poland,POL,Taxes less subsidies on products (constant LCU),NY.TAX.NIND.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81110700000,89421100000,99446800000,105467000000,112362700000,119485200000,120112000000,123366300000,129392500000,132741300000,138761500000,147503800000,157359300000,166550200000,168008800000,173822000000,182412000000,184135200000,185155000000,191566100000,202049500000,208896400000,221389400000,234079500000,246094900000,240909500000
Poland,POL,GNI per capita. Atlas method (current US$),NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2080,2480,2760,3240,3830,4230,4350,4430,4670,4710,4900,5500,6250,7340,8460,9940,11980,12500,12740,12890,13160,13390,13560,13310,12720,12730,14150,15350,15270
Poland,POL,GDP per capita. PPP (constant 2017 international $),NY.GDP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11314.9623717748,10483.9020339088,10714.6596214683,11086.9600535319,11649.1637787809,12459.6663496466,13211.5679658277,14054.3875264013,14701.3431089877,15386.9426340457,16257.6458763574,16466.785996586,16809.8181953951,17409.6390092938,18287.8279317579,18937.4751533604,20111.2996235069,21543.1637013335,22444.9073474414,23064.9537007667,23996.1397804791,25124.2763632735,25457.2064583733,25759.339150716,26649.577276004,27797.0584233597,28682.6939326326,30064.5034841771,31674.1316243417,33120.517844588,32238.157259275
Poland,POL,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.796933898132802,0.339024000759291,0.321865486671882,0.219887286703047,0.254268548954366,0.29739648896065,0.146520896280894,0.200037564035693,0.035403187126958,0.047639393478815,0.099952015315731,0.026728976916915,0.039842961418309,0.068706796079426,0.252319174278513,0.247813590976688,0.669973560973561,0.526458737180913,0.219832517675963,0.271224373418148,0.455794901723175,0.607644192665314,0.507829703168635,0.353992901402384,0.275293228602427,0.244396982362922,0.205964511554771,0.261234657314983,0.212630593640143,0.208629146230917,
Poland,POL,Adjusted net savings. including particulate emission damage (% of GNI),NY.ADJ.SVNG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.61690482567302,8.1993616486288,8.04072760599581,7.92892762794619,6.42709283668313,5.44336912793564,4.35783257317397,2.85777217094904,3.55348190170146,2.52182376374716,5.73206453741732,6.03846268531294,7.8382263639765,8.40574263454345,7.20503106446457,7.0696856123053,8.71800964575166,8.115871261318,8.29513361594247,8.9933452849124,10.4174573243799,9.60915954590219,10.2567558495733,10.2742788331903,11.0125710458487,
Poland,POL,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.346012985666073,0.145905064216754,0.143713437582703,0.095781365074475,0.114602727340234,0.133096616946352,0.069018186863488,0.094558232401951,0.017511633862111,0.024032086274665,0.048972975702601,0.010908437054832,0.017662782492214,0.02985313428886,0.11616586475509,0.108500035405872,0.298228383289927,0.230281137212219,0.092530687629559,0.117140982759513,0.18425290680487,0.24602116953287,0.207390888024427,0.137117796697956,0.108190383254581,0.095771567324194,0.081711273747823,0.11764767959327,0.082200193032375,0.074076742477973,
Poland,POL,Services. value added per worker (constant 2010 US$),NV.SRV.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20062.1431171193,21138.6187801818,22229.7095809391,22870.2817501663,24461.1312533124,26615.0346850972,27541.8678700021,28334.7471908077,28138.0351212176,29104.7832297231,29102.3581519946,29057.8894324659,29240.0088359245,29296.0345552118,29127.591929738,29249.3564086145,30004.9094097961,30330.2026940592,30686.4788133937,30510.5143802288,31465.4587053473,32224.5763721262,33366.4620633656,34619.4547027273,36438.9417640911,
Poland,POL,Manufacturing. value added (constant 2010 US$),NV.IND.MANF.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34047225815.0101,33683348257.2215,33497131297.0517,33565250555.5003,34462308891321,34512254170.3977,34096872616.3234,34941564686.7642,39140052399.4296,44209232912.1481,46323947865884,53963751533.8441,61558153417.5704,66705468775.9095,67910390342.5862,73602958246.2773,79397539216.6617,81486784067.9203,81619407687.4606,88391536497.1976,95296587404.2384,100000066328392,102111730176102,108897522634564,114469571850231,
Poland,POL,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7455000000,-6107000000,-20271000000,-29395000000,-39985000000,-48591000000,-29559000000,-28924000000,-23257000000,-27757000000,-12950000000,-24905000000,-45112000000,-67827000000,-13491000000,-31411000000,-33853000000,-12376000000,23729000000,16579000000,49641000000,70231000000,74968000000,64976000000,107677000000,156692000000
Poland,POL,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3156288659.79381,3635250917.99266,2417894062.7573,2093571962.93952,1982808600.7411,1510319596.87996,111629497.545128,-43137254.9019608,1378725154.92016,4771708223972,2957811775.61428,4329079659.70611,11642400375.7361,8146272621.61714,-3946347873.46559,5899578814.71164,10233900364.52,6869031168.43237,1637980130355,4409256617.53051,2462395543.17549,8099573906.86822,12461037758315,14867167056.5551,7197786097.99772,1026221734.6686
Poland,POL,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756675800000,824723500000,892427600000,944673500000,994993900000,1029082100000,1020452200000,1037319400000,1062012200000,1127224800000,1153817100000,1234867400000,1348425000000,1420160400000,1417114100000,1478255000000,1537145000000,1527121800000,1516772000000,1591476300000,1650351400000,1687073900000,1770962500000,1871061800000,1935303200000,1856220100000
Poland,POL,Households and NPISHs Final consumption expenditure (constant LCU),NE.CON.PRVT.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467488700000,508450400000,545702100000,572736400000,604494100000,622009900000,634574700000,659141900000,668250100000,697223400000,709885600000,743453400000,785437900000,837889500000,866747700000,889658000000,914904600000,918990400000,921238500000,944107100000,979321400000,1018069400000,1066000700000,1114102000000,1157620800000,1122161400000
Poland,POL,Military expenditure (current USD),MS.MIL.XPND.CD,3550000000,4025000000,4375000000,4950000000,5200000000,5525000000,5975000000,6275000000,7225000000,7975000000,8525000000,9452062887.04014,10054347826087,12059701492.5373,13162650602.4096,14337349397.5904,15572289156.6265,17379518072.2892,10292598967.2978,1936746987.95181,1506218238.81022,1567860808.36714,2122035928.42609,2195521572.91098,2313670081.24338,2140789169.64565,2173578188.91304,1765484772.69384,1783781523.92543,1493906252.17138,1540736842.10526,1721995820.76569,1881935067.22245,2123378415.67762,2251923178.48153,2719362633.91863,3083416787.21116,3192276376.89866,3491022616.10174,3226555351.37669,3146106712.50118,3630645594.66523,3776173214.41264,4150261758.56501,4778627749.04037,5896404861.10253,6619413758.87805,8589136364.45745,9349421394.29862,7903812008.43552,8790170132.32514,9455422988.00142,8986838792.09222,9275711727.44588,10345153574.8722,10212785780.6075,9164190586.63773,9870680628.27225,12040673422.9565,11786153846.1538,13026680348.8969
Poland,POL,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031144901,0.316155567,0.509216212,2.280924692,2.463343471,7.590128394,10.88302405,11.63467137,14.59118757,15.28445466,18.21025616,18.01780959,18.42614247,18.99093512,19.10272627,19.28946685,20.10623879,20.70435756,20.54459107,21.69969988
Poland,POL,Air transport. freight (million ton-km),IS.AIR.GOOD.MT.K1,,,,,,,,,,,6.1999998093,6.05.2021,7.5999999046,9.05.2021,10.3000001907,10.1999998093,10.6000003815,11.8000001907,14.3999996185,14.1000003815,13.8000001907,12.8000001907,4.1999998093,4.9000000954,6.05.2021,7.9000000954,9.05.2021,10.3000001907,13.05.2021,28.7999992371,48.9000015259,38.0999984741,42.7999992371,49.2999992371,54.7999992371,66.1999969482,70,92,91.8000030518,80.3000030518,77827,68514,66715,70898,77109,71284,79824,83145,78921,55475,76.606040095,39.4180038679561,91.8311627817047,97.64576278,120.85182858,114.791591876,155.552044,221814,271488,317866,
Poland,POL,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Time required to start a business. male (days),IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,63,52,45,45,45,39,39,39,39,37,37,37,37,37,37,37,
Poland,POL,Firms offering formal training (% of firms),IC.FRM.TRNG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,94.1,,58.2,,,,60.9,,,,34.6,,,,,,21.07.2021,
Poland,POL,Time to export. documentary compliance (hours),IC.EXP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,
Poland,POL,Ease of doing business score (0 = lowest performance to 100 = best performance),IC.BUS.DFRN.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93009,77.68044,77.85723,76.93317,76.38122,
Poland,POL,Other expense (current LCU),GC.XPN.OTHR.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505000000,8001000000,9430000000,10489000000,11583000000,11564000000,12218000000,13032000000,13203000000,13689000000,14657000000,15270700000,16015000000,17067000000,17815000000,19011000000,19979000000,20934000000,22133000000,22727000000,24568930000,24866900000,25727000000,26421000000,28331000000,31354000000,
Poland,POL,Taxes on international trade (current LCU),GC.TAX.INTT.CN,,,,,,,,,,,,,,,,,,,,,,,,,23310000,31440000,37440000,43470000,68910000,,,,,,7497000000,5888000000,6487000000,7090000000,5893000000,5595000000,5038000000,4021000000,3762000000,3791000000,1523000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Poland,POL,Net investment in nonfinancial assets (% of GDP),GC.NFN.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.937960884846233,1.47829363009332,1.60454923280319,1.64758832106732,1.68340462820971,0.301543296814078,0.170344550243626,1.17152113497827,1.25004001408496,1.32585415604284,1.44358910331361,1.70605635366925,1.84528034066714,2.45034138717381,2.55396240269888,2.39048122300978,2.74722084758274,3.14313806539654,2.48792380633247,1.92479128257073,2.01249500363478,2.25357445844567,2.06558993972053,,,,
Poland,POL,Account ownership at a financial institution or with a mobile-money-service provider. richest 60% (% of population ages 15+),FX.OWN.TOTL.60.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.5287246704102,,,82.2210540771484,,,88.4070663452148,,,
Poland,POL,Broad money (% of GDP),FM.LBL.BMNY.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1902605607025,29.7936775946234,32.6367741461833,32.7489645665851,31.2939014066403,30.9728742827334,32.4701640807878,34.6330039572737,37.3169852331482,40.1659033237958,40.3806587617888,44.3234335191185,41.7982039216266,42.2261638997488,39.7892595684665,43.1204506678243,46.3150965326421,47.2943340171182,51.8236643483713,52.4939414369272,54.162577306192,56.3167185326826,56.7566934944396,59.4454808456062,61.8858561374065,64.1263286236503,67.9089792416046,66.5567245525383,68.1454876258216,68.4178433019865,78.6460511443453
Poland,POL,Commercial bank branches (per 100.000 adults),FB.CBK.BRCH.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.62,26.59,27.62,29.71,32.75,32.94,32.19,32.57,33.96,32.95,32.93,31.12.2021,31.01.2021,29.31,29.73,28.95,25.73
Poland,POL,Total fisheries production (metric tons),ER.FSH.PROD.MT,184011,185522,180516,226737,264941,297457,334722,338142,406746,407847,469461,517614,544218,578938,679148,801041,751063,663589,581025,599281,640419,623088,609281,740833,720369,678297,645085,672120,653977,565395,474693,458127,511975,414015,462532,454483,370493,377593,271801,269435,253477,260524,256149,215835,227239,193167,181346,187448,179309,260396,220473,227345,230646,249378125,231707.6875,242399,256415,265195.78125,266065.34375,,
Poland,POL,Fish species. threatened,EN.FSH.THRD.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
Poland,POL,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.8,,,,,,,,,,519.3,,,,,592.7,,,620.1,,273,,,,,,,,,,
Poland,POL,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.240036683156808,-0.422906985675919,-0.582452436901681,-0.572599086406023,-0.25019745818794,-0.291975664289545,-0.101214798693505,-95.294784716569,-94.81766893194,-94.4805645282465,-94.1043214339819,-92.6017103138365,-92.3424170307391,-91.2607020245004,-89.8918731547606,-88.9503848842855,-87.9371215769012,-87.0412715034644,-88.4182701408209,-89.8063914924587,-89.8063914924615,-89.8063914924639,,,,,,,,
Poland,POL,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,1.60483028215064,1.55835045135601,1.49914408846903,1.49488319341326,1.46158968735428,1.45875266601729,1.52258328992373,1.52534703517345,1.51883004321521,1.58580710010145,1.29552879892271,1.45057951387852,1.60698308571672,1.36709473462277,1.36465582378007,1.34552827027076,1.21518025695186,1.23125983061533,1.02862307226995,0.898665448788949,0.959368074628644,1.28413165394475,1.13773227491423,1.20895377639598,1.45254636850921,1.45812782014562,2.04854310316167,1.79282859850236,1.80174638759375,1.86430885891383,1.2946600727271,1.10573257783079,1.24425358476605,3.66393354023257,3.72357633033444,3.75332842452876,3.5335323858185,3.56967359844949,3.84705330694671,3.78616555658584,4.00050593959306,4.22209799325589,4.34695506835225,4.27643701698932,4.34925081460002,4.27395851457276,4.22662481599348,4.27396674622142,4.70438192261643,5.33221527875234,5.7334357154047,6.04130601369266,6.39972102508888,6.46233196340599,6.42443064521981,6.46307016997388,,,,,
Poland,POL,Electricity production from oil. gas and coal sources (% of total),EG.ELC.FOSL.ZS,97.8006966737245,98.067617866005,97.7858839497794,98.1727619717929,98.1793545208179,97.844059745124,97.9474184352233,97.9715351125515,98.0296010528024,98.3671358996598,97.0520204293898,97.5006111854121,97.6658557433099,97.9131906373647,97.3178775295548,97.5987766572987,98.1186322939179,97.8352077117283,97.9751739474118,98.1501138523173,97.7195492016768,97.7849626300064,98.3362221345094,98.2697401792256,98.5675358304227,98.2397428904188,98.4977328369236,98.6161364761327,98.5897535238551,98.7140574522569,98.7538593162965,98.5963775540956,98.5224238064995,98.5938578984512,98.4320374510481,98.3567081624611,98.3462470076632,98.179302515344,98.179312500444,98.2985835815459,98.317431935966,98.0114249135478,97.9508628130724,98.4800911945283,97.6964929531301,97.3017334045662,97.1081834241497,96.4103274733719,95.6738413806477,94.2178783888407,92.9874147776101,91.8629458428867,89.4936027852156,89.5062857421565,87.360259419083,86.0813795705271,,,,,
Poland,POL,Debt service on external debt. total (TDS. current US$),DT.TDS.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Net official flows from UN agencies. UNRWA (current US$),DT.NFL.UNRW.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Commercial banks and other lending (PPG + PNG) (NFL. current US$),DT.NFL.PCBO.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Portfolio investment. bonds (PPG + PNG) (NFL. current US$),DT.NFL.BOND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Net bilateral aid flows from DAC donors. Netherlands (current US$),DC.DAC.NLDL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10600000.3814697,5199999.80926514,7000000,4940000.05722046,,3750000,360000.014305115,,8659999.84741211,389999.985694885,579999.983310699,2650000.09536743,1090000.0333786,2460000.03814697,1009999.99046326,,,,,,,,,,,,,,,,
Poland,POL,Net bilateral aid flows from DAC donors. Switzerland (current US$),DC.DAC.CHEL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5789999.96185303,16260000.2288818,25680000.3051758,25170000.0762939,8760000.22888184,8449999.80926514,12819999.6948242,2079999.92370605,1190000.05722046,310000.002384186,330000.013113022,560000.002384186,219999.998807907,230000.004172325,200000.002980232,,,,,,,,,,,,,,,,
Poland,POL,Secondary income receipts (BoP. current US$),BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,597000000,660000000,909000000,953000000,1234000000,1878000000,926000000,942000000,1106000000,1351000000,1483000000,2154000000,2777000000,4246000000,6865000000,6707000000,6214000000,5840000000,2174000000,2459000000,2825000000,2700000000,3520000000,2898000000,2050000000,2529000000,3049000000,3769000000,3963000000,4886000000,6043000000,7599000000,9273000000,7274000000,6836000000,8442000000,7819000000,8027000000,7884000000,6442000000,6065000000,6878000000,6681000000,6545000000,7534000000
Poland,POL,Technical cooperation grants (BoP. current US$),BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000,69900000,196030000,116840000,99370000,332760000,144640000,144650000,214520000,137610000,110210000,76120000,75530000,110240000,119160000,,,,,,,,,,,,,,,,
Poland,POL,Foreign direct investment. net outflows (% of GDP),BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008119404008459,-0.008187044882552,0.013780375689577,0.018741089192638,0.026172484075661,0.029516605807686,0.034333533226672,0.029493380943086,0.191200438805277,0.098805509021096,0.004645235763538,-0.066525063079939,0.09544282664421,0.499019266908418,0.838461243329965,1.35034345249513,3.13473890321115,1.76818087962355,0.874422898463018,1.3487591771287,1.98318511187108,0.923336793907175,0.266186010956967,-0.654682059652984,1.2533248034763,1.02822886638921,2.94585389648546,0.745666439679672,0.398189349934364,0.800856457339083,0.784126029600071
Poland,POL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,91.44,83.15,90.31,93.78,92.63,98.63,101.48,105.37,100.56,104.41,98.26,108.33,115.86,116.78,114.29,118.78,109.94,119.06,118.5,96.88,106.19,101.52,105.74,112.35,111.81,118.18,113.11,113.58,116.11,118.49,108.4,93.48,105.93,88.24,96.39,98.64,93.08,101.73,94.19,93.32,94.24,91.24,88.08,94.6,88.6,86.32,92.6,93.04,95.85,91.27,93.29,96.06,95.24,101.78,96.51,101.71,106.96,106.15,,
Poland,POL,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.757452087890561,0.780306245714845,0.777041366025662,0.786836005093212,0.799895523849946,0.80316040353913,0.741127689444644,0.747657448823011,0.747657448823011,0.777041366025662,0.969669267687486,0.989258545822586,1.00231806457932,1.0251722224036,1.03823174116034,1.05455613960626,1.06761565836299,1.08067517711972,1.09699957556564,1.11005909432237,1.12964837245747,1.10026445525482,1.06108589898462,1.07088053805217,1.09046981618727,1.09373469587646,1.10026445525482,1.03170198178197,1.12638349276829,1.12638349276829,1.15903228966013,1.18188644748441,1.18515132717359,1.14923765059258,1.19168108655196,1.12638349276829,1.02843710209279,1.05129125991707,1.07414541774136,1.10026445525482,1.11005909432237,1.06761565836299,1.02533960292581,1.14908758528384,1.23396337283322,1.21768085662053,1.22420997649517,1.22102513875286,1.21783988507248,1.27334465195246,1.27355255853443,1.29971915616224,1.34548185885503,1.2279956889513,1.27698487867011,1.28351677063261,1.25412325680133,1.15295424110788,,
Poland,POL,Internally displaced persons. new displacement associated with conflict and violence (number of cases),VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,,,,,,,,,,,1.86573159284826,2.25800036673459,2.33024447069234,2.46470004757448,2.73935888930553,2.95184577889555,2.72132802259846,2.56989762806276,2.50999185914118,2.56838539954766,2.99241861069175,3.855245147402,3.87245318310361,4.06113416464193,3.72613798555055,3.80069800144697,2.71687446008635,2.54762024347552,2.94838742953049,2.46175240391812,2.01764711201614,0.949639345649293,9.76262462487787,8.32978288200901,8.82003463631923,10.8331547935295,12.953152464204,15.8406268874565,11.8880918082778,7.4121374214602,7.46018907184244,7.73735936821895,8.21346783371519,8.06333433078192,9.53867771490447,10.6470452464984,11.3553552734093,11.8993971370988,12.3758051528915,9.66498127471981,10.5258030352168,10.94551729301,12.4594786126388,12.5024525669164,10.1995976382855,8.28031144412527,8.47370877551922,8.78308865696097,8.3339068285465,8.38576128523974,
Poland,POL,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,102.3489523,104.2370093,103.1940753,105.5057585,103.3676898,102.1641393,102.6048941,100.7818741,104.1510694,101.7482396,99.34090465,97.62202442,98.40365896,98.47256161,100.1040102,100.3661511,98.89419785,98.030873,98.56208794,
Poland,POL,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,,,,,,,,,,,30.3044124688154,32.5741985743427,37.8066587290486,47.8956666442745,51.5513705694628,50.5166585209861,50.50835546401,44.4184805474153,44.1347843529458,40.3586321848707,37.8022378436443,32.2917645731902,34.4581353213473,33.3625251705127,34.2803338427574,34.8332996096919,34.0731840035088,39.4294071445283,46.6113843037009,54.4917731572632,64.1719337565679,70.5504934268087,74.211639727001,80.6115466656926,79.5441998043497,80.6232702514191,80.9205265363254,84.2521617915441,85.9418549304144,85.2568141245727,81.4728962196177,80.8014425274,80.946193020727,80.2722924203362,82.9489696877242,81.9038348298542,79.9377422191652,79.9630673684718,79.0664848794953,80.2233445550242,78.716470162835,76.6965117704012,74.616816123122,76.4137387821732,76.4408381125982,77.6399847826419,79.081989726175,78.5231825363968,76.9500818437011,76.4961958885182,
Poland,POL,Share of tariff lines with international peaks. primary products (%),TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.13533,15.71462,20.88422,21.1868,20.77558,17.21824,17.74051,24.90896,31.28151,28.44493,22.96523,18.91264,18.55474,21.59943,21.35761,21.93359,18.66892,17.18664,20.97429,20.77506,17.29213,16.56008,18.11398,16.5732,17.05898,16.65655,19.09314,19.38812,18.67354,18.64967,17.85365,18.68754,
